gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-04-12 13:32:35 +07,2023-04-12 13:32:35 +07,32,1.789,215.5,37,55,1006,90707,0,1.22,0,0,0,1,3.9,7.4,2.901,204,4.392,188
2023-04-12 13:42:35 +07,2023-04-12 13:42:35 +07,32,1.33,211,37,54,1006,86797,0,1.22,0,0,0,1,3.8,7.4,3.093,172,4.469,166
2023-04-12 13:52:35 +07,2023-04-12 13:52:35 +07,32,1.367,213.399994,37,56,1005,92647,0,1.22,0,0,0,1,3.8,7.4,2.725,163,4.15,141
2023-04-12 14:02:35 +07,2023-04-12 14:02:35 +07,32,1.478,172.800003,37,56,1005,85598,0,1.22,0,0,0,1,3.8,7.4,3.411,180,6.026,154
2023-04-12 14:12:35 +07,2023-04-12 14:12:35 +07,32,1.523,218.800003,37,56,1005,77092,0,1.22,0,0,0,1,3.8,7.4,2.527,167,3.918,184
2023-04-12 14:22:35 +07,2023-04-12 14:22:35 +07,32,1.895,168.300003,37,56,1005,82309,0,1.22,0,0,0,1,3.8,7.4,3.459,155,4.568,174
2023-04-12 14:32:35 +07,2023-04-12 14:32:35 +07,32,1.452,199.399994,37,55,1005,85154,0,1.22,0,0,0,1,3.8,7.4,2.393,174,3.662,229
2023-04-12 14:42:35 +07,2023-04-12 14:42:35 +07,32,1.34,238.600006,38,53,1005,81048,0,1.22,0,0,0,1,3.8,7.4,1.907,265,3.196,229
2023-04-12 14:52:35 +07,2023-04-12 14:52:35 +07,32,1.836,175.899994,37,54,1004,76920,0,1.22,0,0,0,1,3.8,7.4,2.528,153,4.867,169
2023-04-12 15:02:35 +07,2023-04-12 15:02:35 +07,32,2.105,163.800003,36,56,1004,72626,0,1.22,0,0,0,1,3.8,7.4,3.246,144,4.674,159
2023-04-12 15:12:35 +07,2023-04-12 15:12:35 +07,32,1.59,218.899994,37,55,1004,69498,0,1.22,0,0,0,1,3.8,7.4,2.525,203,3.904,256
2023-04-12 15:22:35 +07,2023-04-12 15:22:35 +07,32,1.255,179.300003,37,54,1004,64817,0,1.22,0,0,0,1,3.8,7.4,2.094,168,3.993,164
2023-04-12 15:32:35 +07,2023-04-12 15:32:35 +07,32,1.393,189.300003,37,54,1004,60195,0,1.22,0,0,0,1,3.8,7.4,2.357,215,3.964,230
2023-04-12 15:42:35 +07,2023-04-12 15:42:35 +07,32,1.541,167.5,37,56,1004,57056,0,1.22,0,0,0,1,3.8,7.4,2.447,173,4.689,156
2023-04-12 15:52:35 +07,2023-04-12 15:52:35 +07,32,1.713,194.699997,37,57,1004,53274,0,1.22,0,0,0,1,3.8,7.4,2.86,166,4.122,161
2023-04-12 16:02:35 +07,2023-04-12 16:02:35 +07,32,1.702,201.100006,37,56,1004,49178,0,1.22,0,0,0,1,3.8,7.4,2.833,192,4.601,160
2023-04-12 16:12:35 +07,2023-04-12 16:12:35 +07,32,1.378,176.600006,36,57,1004,44764,0,1.22,0,0,0,1,3.8,7.4,2.491,174,4.012,152
2023-04-12 16:22:35 +07,2023-04-12 16:22:35 +07,32,1.502,188.800003,36,57,1004,39721,0,1.22,0,0,0,1,3.8,7.4,3.168,170,4.488,162
2023-04-12 16:32:35 +07,2023-04-12 16:32:35 +07,32,1.453,203.899994,36,56,1004,35139,0,1.22,0,0,0,1,3.8,7.4,2.786,184,4.066,184
2023-04-12 16:42:35 +07,2023-04-12 16:42:35 +07,32,1.049,194,36,56,1004,30480,0,1.22,0,0,0,1,3.8,7.4,2.443,187,2.888,182
2023-04-12 16:52:35 +07,2023-04-12 16:52:35 +07,32,1.298,203.300003,36,55,1004,26397,0,1.22,0,0,0,1,3.8,7.4,2.223,220,3.285,206
2023-04-12 17:02:35 +07,2023-04-12 17:02:35 +07,32,1.264,189.100006,36,55,1004,22342,0,1.22,0,0,0,1,3.8,7.5,2.523,173,4.522,186
2023-04-12 17:12:35 +07,2023-04-12 17:12:35 +07,32,1.267,197.300003,36,55,1003,18102,0,1.22,0,0,0,1,3.8,7.4,2.04,201,3.442,184
2023-04-12 17:22:35 +07,2023-04-12 17:22:35 +07,32,1.088,214.800003,36,55,1004,14600,0,1.22,0,0,0,1,3.8,7.5,2.072,192,3.441,208
2023-04-12 17:32:35 +07,2023-04-12 17:32:35 +07,32,1.273,217.100006,36,55,1004,11356,0,1.22,0,0,0,1,3.8,7.5,2.318,194,3.656,171
2023-04-12 17:42:35 +07,2023-04-12 17:42:35 +07,32,1.405,194.899994,35,56,1004,8706,0,0.37,0,0,0,1,3.8,7.5,2.451,191,3.58,161
2023-04-12 17:52:35 +07,2023-04-12 17:52:35 +07,32,1.198,204,35,57,1004,6345,0,0.1,0,0,0,1,3.9,7.5,2.134,181,3.501,205
2023-04-12 18:02:35 +07,2023-04-12 18:02:35 +07,32,0.879,193.300003,35,58,1004,4273,0,0.08,0,0,0,1,3.9,7.5,1.986,164,3.173,150
2023-04-12 18:12:35 +07,2023-04-12 18:12:35 +07,32,1.499,173.300003,34,58,1004,2644,0,0.06,0,0,0,1,3.9,7.5,3.11,163,4.552,162
2023-04-12 18:22:35 +07,2023-04-12 18:22:35 +07,32,1.291,178.5,34,59,1004,1209,0,0.04,0,0,0,1,3.9,7.5,3.191,175,4.002,207
2023-04-12 18:32:35 +07,2023-04-12 18:32:35 +07,32,1.143,195.100006,34,59,1004,478,0,0.02,0,0,0,1,3.9,7.5,2.947,165,4.819,192
2023-04-12 18:42:35 +07,2023-04-12 18:42:35 +07,32,1.312,194.699997,34,60,1004,136,0,0.02,0,0,0,1,3.9,7.5,1.918,198,3.334,137
2023-04-12 18:52:35 +07,2023-04-12 18:52:35 +07,32,0.847,198.100006,33,61,1004,7,0,0.01,0,0,0,1,3.9,7.5,1.544,158,3.031,165
2023-04-12 19:02:35 +07,2023-04-12 19:02:35 +07,32,1.399,168.399994,33,62,1004,0,0,0.02,0,0,0,1,3.9,7.5,2.881,164,4.083,167
2023-04-12 19:12:35 +07,2023-04-12 19:12:35 +07,32,1.206,186.699997,33,63,1004,0,0,0.01,0,0,0,1,3.9,7.5,1.887,168,3.659,177
2023-04-12 19:22:35 +07,2023-04-12 19:22:35 +07,32,1.082,172.699997,33,64,1005,0,0,0.01,0,0,0,1,3.9,7.5,2.31,188,3.818,195
2023-04-12 19:32:35 +07,2023-04-12 19:32:35 +07,32,0.816,176.699997,33,65,1005,0,0,0.01,0,0,0,1,3.9,7.5,1.157,175,2.78,114
2023-04-12 19:42:35 +07,2023-04-12 19:42:35 +07,32,0.911,177.699997,32,66,1005,0,0,0.02,0,0,0,1,3.9,7.5,1.495,172,4.379,180
2023-04-12 19:52:35 +07,2023-04-12 19:52:35 +07,32,1.274,181.300003,32,67,1005,0,0,0.02,0,0,0,1,3.9,7.5,2.377,183,4.886,157
2023-04-12 20:02:35 +07,2023-04-12 20:02:35 +07,32,1.811,183.5,32,67,1005,0,0,0.02,0,0,0,1,3.9,7.5,3.059,199,4.79,167
2023-04-12 20:12:35 +07,2023-04-12 20:12:35 +07,32,1.454,193.100006,32,68,1005,0,0,0.01,0,0,0,1,3.9,7.5,2.289,206,4.744,213
2023-04-12 20:22:35 +07,2023-04-12 20:22:35 +07,32,0.932,135.199997,32,68,1005,0,0,0.02,0,0,0,1,3.9,7.5,1.576,205,3.146,150
2023-04-12 20:32:35 +07,2023-04-12 20:32:35 +07,32,1.587,192.300003,32,69,1005,0,0,0.02,0,0,0,1,3.9,7.5,2.696,187,4.96,171
2023-04-12 20:42:35 +07,2023-04-12 20:42:35 +07,32,1.857,192.199997,31,70,1005,0,0,0.01,0,0,0,1,3.9,7.5,2.771,175,5.617,169
2023-04-12 20:52:35 +07,2023-04-12 20:52:35 +07,32,1.521,178.600006,31,71,1006,0,0,0.02,0,0,0,1,3.9,7.5,2.626,176,4.084,173
2023-04-12 21:02:35 +07,2023-04-12 21:02:35 +07,32,1.491,179.600006,31,71,1006,0,0,0.02,0,0,0,1,3.9,7.5,2.27,200,4.873,195
2023-04-12 21:12:35 +07,2023-04-12 21:12:35 +07,32,1.84,193.199997,31,71,1006,0,0,0.02,0,0,0,1,3.9,7.5,2.792,178,4.995,187
2023-04-12 21:22:35 +07,2023-04-12 21:22:35 +07,32,1.438,169.699997,31,71,1006,0,0,0.02,0,0,0,1,3.9,7.5,2.471,187,4.468,159
2023-04-12 21:32:35 +07,2023-04-12 21:32:35 +07,32,1.226,161.399994,31,71,1006,0,0,0.02,0,0,0,1,3.9,7.6,2.148,182,3.665,169
2023-04-12 21:42:35 +07,2023-04-12 21:42:35 +07,32,1.32,134.600006,31,71,1006,0,0,0.02,0,0,0,1,3.9,7.6,2.887,170,6.265,176
2023-04-12 21:52:35 +07,2023-04-12 21:52:35 +07,32,0.908,138,31,72,1006,0,0,0.02,0,0,0,1,3.9,7.6,1.976,184,3.513,167
2023-04-12 22:02:35 +07,2023-04-12 22:02:35 +07,32,0.853,151.699997,31,72,1006,0,0,0.02,0,0,0,1,3.9,7.6,1.155,174,2.735,190
2023-04-12 22:12:35 +07,2023-04-12 22:12:35 +07,32,0.839,124,31,73,1006,0,0,0.02,0,0,0,1,3.9,7.6,1.249,185,2.192,198
2023-04-12 22:22:35 +07,2023-04-12 22:22:35 +07,32,0.56,104.099998,31,73,1007,0,0,0.02,0,0,0,1,3.9,7.6,0.94,138,2.192,198
2023-04-12 22:32:35 +07,2023-04-12 22:32:35 +07,32,0.551,78.800003,31,74,1007,0,0,0.02,0,0,0,1,3.9,7.6,0.959,193,2.289,185
2023-04-12 22:42:35 +07,2023-04-12 22:42:35 +07,32,0.72,94.900002,30,74,1007,0,0,0.02,0,0,0,1,3.9,7.6,1.048,117,2.351,157
2023-04-12 22:52:35 +07,2023-04-12 22:52:35 +07,32,0.628,85.5,30,75,1007,0,0,0.02,0,0,0,1,3.9,7.6,0.846,158,1.734,156
2023-04-12 23:02:35 +07,2023-04-12 23:02:35 +07,32,0.925,142.699997,30,74,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.472,200,2.986,172
2023-04-12 23:12:35 +07,2023-04-12 23:12:35 +07,32,0.767,104.199997,30,75,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.203,109,2.648,115
2023-04-12 23:22:35 +07,2023-04-12 23:22:35 +07,32,0.957,126.800003,30,75,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.873,148,2.992,146
2023-04-12 23:32:35 +07,2023-04-12 23:32:35 +07,32,1.1,126.800003,30,76,1007,0,0,0.01,0,0,0,1,3.9,7.6,2.807,156,3.333,157
2023-04-12 23:42:35 +07,2023-04-12 23:42:35 +07,32,0.877,110.5,30,76,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.767,147,3.079,136
2023-04-12 23:52:35 +07,2023-04-12 23:52:35 +07,32,0.941,116.800003,30,76,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.578,118,2.508,166
2023-04-13 00:02:35 +07,2023-04-13 00:02:35 +07,32,0.759,114.599998,30,76,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.324,147,1.937,127
2023-04-13 00:12:35 +07,2023-04-13 00:12:35 +07,32,0.877,107.5,30,76,1007,0,0,0.02,0,0,0,1,3.9,7.6,1.391,129,2.416,137
2023-04-13 00:22:35 +07,2023-04-13 00:22:35 +07,32,1.011,106.900002,30,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,2.191,139,3.121,125
2023-04-13 00:32:35 +07,2023-04-13 00:32:35 +07,32,0.912,107.599998,30,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.657,88,2.441,88
2023-04-13 00:42:35 +07,2023-04-13 00:42:35 +07,32,0.792,104.900002,30,78,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.329,142,2.175,156
2023-04-13 00:52:35 +07,2023-04-13 00:52:35 +07,32,1.201,128,30,78,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.838,144,2.893,170
2023-04-13 01:02:35 +07,2023-04-13 01:02:35 +07,32,0.704,100.699997,30,78,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.12,137,1.733,147
2023-04-13 01:12:35 +07,2023-04-13 01:12:35 +07,32,0.882,103.800003,30,78,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.411,152,2.545,144
2023-04-13 01:22:35 +07,2023-04-13 01:22:35 +07,32,1.17,115.5,30,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.062,147,3.385,162
2023-04-13 01:32:35 +07,2023-04-13 01:32:35 +07,32,1.376,116.400002,30,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.968,139,3.059,146
2023-04-13 01:42:35 +07,2023-04-13 01:42:35 +07,32,0.938,101.900002,30,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.793,149,3.3,142
2023-04-13 01:52:35 +07,2023-04-13 01:52:35 +07,32,1.072,110.300003,30,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.897,139,3.156,79
2023-04-13 02:02:35 +07,2023-04-13 02:02:35 +07,32,0.887,96.099998,30,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.605,101,2.602,101
2023-04-13 02:12:35 +07,2023-04-13 02:12:35 +07,32,0.893,99.300003,30,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.13,137,3.589,148
2023-04-13 02:22:35 +07,2023-04-13 02:22:35 +07,32,0.734,97.599998,30,80,1006,0,0,0.02,0,0,0,1,3.9,7.6,1.164,98,1.985,106
2023-04-13 02:32:35 +07,2023-04-13 02:32:35 +07,32,0.952,97.599998,30,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.766,123,2.803,140
2023-04-13 02:42:35 +07,2023-04-13 02:42:35 +07,32,1.239,113.099998,30,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.264,156,3.453,138
2023-04-13 02:52:35 +07,2023-04-13 02:52:35 +07,32,1.177,110.199997,30,81,1005,0,0,0.01,0,0,0,1,3.9,7.6,2.042,128,3.066,150
2023-04-13 03:02:35 +07,2023-04-13 03:02:35 +07,32,1.07,104.099998,30,81,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.454,138,3.025,143
2023-04-13 03:12:35 +07,2023-04-13 03:12:35 +07,32,1.292,111.699997,29,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,2.328,127,3.297,144
2023-04-13 03:22:35 +07,2023-04-13 03:22:35 +07,32,0.754,95,29,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.239,97,1.563,141
2023-04-13 03:32:35 +07,2023-04-13 03:32:35 +07,32,0.71,93.900002,29,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.013,130,1.927,177
2023-04-13 03:42:35 +07,2023-04-13 03:42:35 +07,32,0.891,115.099998,29,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.254,139,2.33,165
2023-04-13 03:52:35 +07,2023-04-13 03:52:35 +07,32,0.712,90.300003,29,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.055,121,1.406,128
2023-04-13 04:02:35 +07,2023-04-13 04:02:35 +07,32,0.714,95.599998,29,83,1005,0,0,0.01,0,0,0,1,3.8,7.6,1.1,140,2.264,168
2023-04-13 04:12:35 +07,2023-04-13 04:12:35 +07,32,0.919,96.800003,29,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.557,133,2.588,145
2023-04-13 04:22:35 +07,2023-04-13 04:22:35 +07,32,0.906,85.699997,29,84,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.35,114,2.262,112
2023-04-13 04:32:35 +07,2023-04-13 04:32:35 +07,32,1.096,104.199997,29,84,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.426,127,2.222,126
2023-04-13 04:42:35 +07,2023-04-13 04:42:35 +07,32,1.14,107.800003,29,83,1006,0,0,0.02,0,0,0,1,3.9,7.6,1.65,138,2.753,138
2023-04-13 04:52:35 +07,2023-04-13 04:52:35 +07,32,1.087,95.699997,29,83,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.319,136,1.892,151
2023-04-13 05:02:35 +07,2023-04-13 05:02:35 +07,32,1.096,92.099998,29,84,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.763,98,2.291,120
2023-04-13 05:12:35 +07,2023-04-13 05:12:35 +07,32,1.031,88.300003,29,84,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.712,100,1.775,118
2023-04-13 05:22:35 +07,2023-04-13 05:22:35 +07,32,1.325,75.199997,29,85,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.999,74,2.32,66
2023-04-13 05:32:35 +07,2023-04-13 05:32:35 +07,32,1.62,77.800003,29,86,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.135,70,2.583,65
2023-04-13 05:42:35 +07,2023-04-13 05:42:35 +07,32,1.567,75.300003,28,86,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.942,69,2.497,63
2023-04-13 05:52:35 +07,2023-04-13 05:52:35 +07,32,1.447,71.400002,28,87,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.797,71,2.339,74
2023-04-13 06:02:35 +07,2023-04-13 06:02:35 +07,32,1.482,69.699997,28,88,1006,45,0,0.01,0,0,0,1,3.9,7.6,1.802,73,2.278,81
2023-04-13 06:12:35 +07,2023-04-13 06:12:35 +07,32,1.734,74,28,88,1006,369,0,0.01,0,0,0,1,3.9,7.6,2.237,78,2.727,67
2023-04-13 06:22:35 +07,2023-04-13 06:22:35 +07,32,1.569,72.900002,28,88,1006,1296,0,0.03,0,0,0,1,3.9,7.6,2.105,74,2.832,71
2023-04-13 06:32:35 +07,2023-04-13 06:32:35 +07,32,1.201,62.5,28,88,1007,2762,0,0.05,0,0,0,1,3.9,7.6,1.764,75,2.271,79
2023-04-13 06:42:35 +07,2023-04-13 06:42:35 +07,32,0.782,355.5,28,88,1007,3235,0,0.07,0,0,0,1,3.9,7.6,1.274,61,2.063,75
2023-04-13 06:52:35 +07,2023-04-13 06:52:35 +07,32,1.143,40.900002,28,88,1007,4539,0,0.09,0,0,0,1,3.9,7.6,1.546,47,2.552,52
2023-04-13 07:02:35 +07,2023-04-13 07:02:35 +07,32,1.123,49.5,28,88,1007,7007,0,0.12,0,0,0,1,3.9,7.6,1.717,64,2.352,82
2023-04-13 07:12:35 +07,2023-04-13 07:12:35 +07,32,0.898,39.799999,29,87,1007,9113,0,0.15,0,0,0,1,3.9,7.6,1.387,51,2.43,100
2023-04-13 07:22:35 +07,2023-04-13 07:22:35 +07,32,0.74,59.799999,29,86,1008,10680,0,0.18,0,0,0,1,3.9,7.6,1.367,63,1.997,41
2023-04-13 07:32:35 +07,2023-04-13 07:32:35 +07,32,0.501,42.099998,29,85,1008,11521,0,0.19,0,0,0,1,3.9,7.6,1.622,49,2.335,54
2023-04-13 07:42:35 +07,2023-04-13 07:42:35 +07,32,0.597,59.5,29,85,1008,14876,0,0.21,0,0,0,1,3.9,7.6,1.087,56,1.689,76
2023-04-13 07:52:35 +07,2023-04-13 07:52:35 +07,32,0.573,105.400002,30,83,1008,17542,0,0.26,0,0,0,1,3.9,7.6,1.247,131,2.165,170
2023-04-13 08:02:35 +07,2023-04-13 08:02:35 +07,32,1.153,120.800003,30,82,1008,20321,0,0.32,0,0,0,1,3.9,7.5,1.897,161,2.597,146
2023-04-13 08:12:35 +07,2023-04-13 08:12:35 +07,32,0.821,85.400002,31,81,1008,21779,0,0.36,0,0,0,1,3.9,7.5,1.53,121,2.383,106
2023-04-13 08:22:35 +07,2023-04-13 08:22:35 +07,32,1.049,126.300003,31,79,1008,28253,0,0.41,0,0,0,1,4,7.5,1.776,154,2.545,134
2023-04-13 08:32:35 +07,2023-04-13 08:32:35 +07,32,0.854,130.300003,31,78,1008,32050,0,0.46,0,0,0,1,4,7.5,1.811,157,2.829,153
2023-04-13 08:42:35 +07,2023-04-13 08:42:35 +07,32,0.962,107.5,32,75,1009,32105,0,0.48,0,0,0,1,4,7.5,1.693,127,3.102,141
2023-04-13 08:52:35 +07,2023-04-13 08:52:35 +07,32,0.842,120.900002,32,75,1009,36828,0,0.53,0,0,0,1,4,7.5,1.573,161,2.388,163
2023-04-13 09:02:35 +07,2023-04-13 09:02:35 +07,32,0.598,109.199997,33,72,1009,42988,0,0.6,0,0,0,1,4,7.5,1.164,150,2.157,175
2023-04-13 09:12:35 +07,2023-04-13 09:12:35 +07,32,0.803,233.100006,33,65,1009,42159,0,0.61,0,0,0,1,4,7.5,1.437,241,3.383,259
2023-04-13 09:22:35 +07,2023-04-13 09:22:35 +07,32,0.958,252.600006,34,59,1009,52087,0,0.61,0,0,0,1,4,7.5,1.923,233,3.086,193
2023-04-13 09:32:35 +07,2023-04-13 09:32:35 +07,32,1.063,265.799988,34,57,1009,57045,0,0.73,0,0,0,1,4,7.5,1.583,272,3.146,221
2023-04-13 09:42:35 +07,2023-04-13 09:42:35 +07,32,0.934,282.399994,34,59,1009,59686,0,0.87,0,0,0,1,4,7.5,1.644,307,2.435,316
2023-04-13 09:52:35 +07,2023-04-13 09:52:35 +07,32,1.033,193.300003,34,58,1009,63819,0,0.93,0,0,0,1,4,7.5,2.205,161,3.31,267
2023-04-13 10:02:35 +07,2023-04-13 10:02:35 +07,32,0.657,202.600006,35,54,1009,67923,0,0.95,0,0,0,1,4,7.5,1.833,278,2.964,294
2023-04-13 10:12:35 +07,2023-04-13 10:12:35 +07,32,0.636,221.399994,36,52,1009,71773,0,0.95,0,0,0,1,4,7.5,1.473,242,2.581,232
2023-04-13 10:22:35 +07,2023-04-13 10:22:35 +07,32,0.586,199.300003,36,50,1009,75171,0,0.95,0,0,0,1,4,7.5,1.543,261,2.302,263
2023-04-13 10:32:35 +07,2023-04-13 10:32:35 +07,32,0.751,182.699997,36,50,1009,79466,0,0.95,0,0,0,1,4,7.5,1.439,159,2.544,133
2023-04-13 10:42:35 +07,2023-04-13 10:42:35 +07,32,1.041,243.600006,36,46,1009,82623,0,0.95,0,0,0,1,4,7.5,2.119,267,3.01,278
2023-04-13 10:52:35 +07,2023-04-13 10:52:35 +07,32,0.9,236.199997,36,47,1009,86311,0,0.95,0,0,0,1,4,7.5,2.167,289,2.763,267
2023-04-13 11:02:35 +07,2023-04-13 11:02:35 +07,32,0.977,182.399994,36,48,1008,89659,0,0.95,0,0,0,1,4,7.5,1.793,166,3.097,133
2023-04-13 11:12:35 +07,2023-04-13 11:12:35 +07,32,0.986,177.600006,37,46,1008,92886,0,0.95,0,0,0,1,4,7.5,1.752,150,3.289,177
2023-04-13 11:22:35 +07,2023-04-13 11:22:35 +07,32,0.831,212.699997,37,47,1008,95168,0,0.95,0,0,0,1,4,7.4,1.379,262,2.607,192
2023-04-13 11:32:35 +07,2023-04-13 11:32:35 +07,32,1,223.199997,37,47,1008,97543,0,0.95,0,0,0,1,4,7.4,1.967,180,3.804,159
2023-04-13 11:42:35 +07,2023-04-13 11:42:35 +07,32,1.5,209.899994,37,45,1008,99575,0,0.95,0,0,0,1,4,7.4,2.398,180,3.42,164
2023-04-13 11:52:35 +07,2023-04-13 11:52:35 +07,32,1.276,231.399994,37,46,1008,100836,0,0.95,0,0,0,1,4,7.4,1.926,221,3.156,229
2023-04-13 12:02:35 +07,2023-04-13 12:02:35 +07,32,1.287,265.799988,37,46,1007,102607,0,0.95,0,0,0,1,3.9,7.4,2.268,265,3.268,253
2023-04-13 12:12:35 +07,2023-04-13 12:12:35 +07,32,1.175,253.399994,37,47,1007,103153,0,0.95,0,0,0,1,3.9,7.4,2.054,173,3.21,162
2023-04-13 12:22:35 +07,2023-04-13 12:22:35 +07,32,1.592,232.800003,37,47,1007,103559,0,0.95,0,0,0,1,3.9,7.4,2.616,266,3.83,168
2023-04-13 12:32:35 +07,2023-04-13 12:32:35 +07,32,1.171,192.899994,37,46,1007,104987,0,0.95,0,0,0,1,3.9,7.4,2.406,191,3.363,192
2023-04-13 12:42:35 +07,2023-04-13 12:42:35 +07,32,0.84,159.600006,38,47,1007,104115,0,0.95,0,0,0,1,3.9,7.4,2.126,170,3.072,170
2023-04-13 12:52:35 +07,2023-04-13 12:52:35 +07,32,1.199,172.399994,38,49,1007,73027,0,0.95,0,0,0,1,3.9,7.4,2.204,189,3.147,212
2023-04-13 13:02:35 +07,2023-04-13 13:02:35 +07,32,1.17,194.399994,38,49,1006,90666,0,0.95,0,0,0,1,3.9,7.4,2.229,174,3.412,190
2023-04-13 13:12:35 +07,2023-04-13 13:12:35 +07,32,1.697,168,37,52,1006,53051,0,0.95,0,0,0,1,3.9,7.4,3.477,181,4.354,181
2023-04-13 13:22:35 +07,2023-04-13 13:22:35 +07,32,1.221,199.699997,37,52,1006,81065,0,0.95,0,0,0,1,3.9,7.4,2.361,190,3.617,156
2023-04-13 13:32:35 +07,2023-04-13 13:32:35 +07,32,1.266,165.5,38,50,1006,88493,0,0.95,0,0,0,1,3.9,7.4,2.55,153,3.693,163
2023-04-13 13:42:35 +07,2023-04-13 13:42:35 +07,32,1.139,245.100006,38,50,1005,91301,0,0.95,0,0,0,1,3.9,7.4,1.831,268,2.874,141
2023-04-13 13:52:35 +07,2023-04-13 13:52:35 +07,32,1.246,203,38,50,1005,77567,0,0.95,0,0,0,1,3.9,7.4,2.108,267,3.417,229
2023-04-13 14:02:35 +07,2023-04-13 14:02:35 +07,32,1.261,186.199997,38,51,1005,79226,0,0.95,0,0,0,1,3.8,7.4,2.125,167,3.84,139
2023-04-13 14:12:35 +07,2023-04-13 14:12:35 +07,32,1.578,159.699997,38,51,1005,73459,0,0.95,0,0,0,1,3.8,7.4,2.342,206,3.843,164
2023-04-13 14:22:35 +07,2023-04-13 14:22:35 +07,32,1.719,163.800003,37,51,1004,66236,0,0.95,0,0,0,1,3.8,7.4,2.951,144,5.151,173
2023-04-13 14:32:35 +07,2023-04-13 14:32:35 +07,32,1.719,163.800003,37,51,1004,66236,0,0.95,0,0,0,1,3.8,7.4,2.951,144,5.151,173
2023-04-13 14:42:35 +07,2023-04-13 14:42:35 +07,32,1.24,211.100006,38,49,1004,73595,0,0.95,0,0,0,1,3.8,7.4,2.359,163,3.197,184
2023-04-13 14:52:35 +07,2023-04-13 14:52:35 +07,32,1.24,197.399994,38,47,1004,72415,0,0.95,0,0,0,1,3.8,7.4,2.861,165,4.8,165
2023-04-13 15:02:35 +07,2023-04-13 15:02:35 +07,32,1.617,181.399994,38,45,1004,70337,0,0.95,0,0,0,1,3.8,7.4,2.516,151,4.308,154
2023-04-13 15:12:35 +07,2023-04-13 15:12:35 +07,32,1.209,208.199997,38,44,1004,67219,0,0.95,0,0,0,1,3.8,7.4,1.78,206,4.222,162
2023-04-13 15:22:35 +07,2023-04-13 15:22:35 +07,32,1.431,213.5,38,44,1004,64674,0,0.95,0,0,0,1,3.8,7.4,2.029,213,3.54,251
2023-04-13 15:32:35 +07,2023-04-13 15:32:35 +07,32,1.035,225.699997,39,43,1004,62866,0,0.95,0,0,0,1,3.8,7.4,1.723,247,2.967,154
2023-04-13 15:42:35 +07,2023-04-13 15:42:35 +07,32,1.162,180.699997,39,42,1004,58570,0,0.95,0,0,0,1,3.8,7.4,2.393,174,4.536,153
2023-04-13 15:52:35 +07,2023-04-13 15:52:35 +07,32,0.976,188.800003,39,42,1004,54353,0,0.95,0,0,0,1,3.8,7.4,2.316,167,3.301,171
2023-04-13 16:02:35 +07,2023-04-13 16:02:35 +07,32,1.404,218,39,42,1004,49817,0,0.95,0,0,0,1,3.8,7.4,2.233,235,3.346,195
2023-04-13 16:12:35 +07,2023-04-13 16:12:35 +07,32,1.554,201.600006,38,43,1004,46166,0,0.95,0,0,0,1,3.8,7.4,2.22,190,3.741,194
